transcription,locus,page,word_index,form,count,near_hapax,nearest,nearest_count,flagged,uncertain_space,line_split_disagree,currier,section,score,image
eva,f113v.41,f113v,5,aiin,308,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.42,f113v,0,pol,15,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.42,f113v,3,qoeees,3,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.42,f113v,4,aiin,308,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.42,f113v,7,oteol,21,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.42,f113v,8,fchedy,6,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.42,f113v,9,otchey,19,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.42,f113v,10,dar,196,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.42,f113v,11,otakeol,1,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.42,f113v,12,ol,379,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.43,f113v,2,keey,38,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.43,f113v,3,lkeees,2,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.43,f113v,6,otaiin,89,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.43,f113v,7,chkain,9,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.43,f113v,8,olar,9,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.43,f113v,9,olchedy,22,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.45,f113v,4,ls,7,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.45,f113v,5,ar,238,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.46,f113v,0,o,95,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.46,f113v,1,lkaiin,28,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.47,f113v,6,ar,238,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.47,f113v,9,qopchedy,20,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.47,f113v,10,ldy,20,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.48,f113v,0,y,161,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.48,f113v,1,cheol,120,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.48,f113v,2,cheey,135,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.48,f113v,3,qol,105,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.48,f113v,4,lsheedy,5,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.48,f113v,5,qokaiin,185,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.48,f113v,8,qokeeedy,2,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.48,f113v,9,lkaiin,28,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.7,f113v,2,lkeeody,4,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.7,f113v,3,oteedy,65,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.7,f113v,4,lchealaim,1,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.7,f113v,5,shockhol,1,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.7,f113v,6,opchedy,35,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.7,f113v,7,qotaiin,45,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f113v.7,f113v,11,oteal,4,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006271.jpg
eva,f115r.1,f115r,5,ol,379,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.10,f115r,3,keedy,38,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.10,f115r,4,qokor,13,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.12,f115r,5,chol,241,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.12,f115r,6,o,95,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.12,f115r,7,ro,7,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.14,f115r,2,qo,34,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.14,f115r,3,lkain,23,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.14,f115r,4,cheey,135,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.14,f115r,5,saiin,81,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.14,f115r,6,cheedy,44,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.14,f115r,7,tcheo,2,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.14,f115r,9,chtar,2,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.14,f115r,12,dam,53,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.15,f115r,2,lkeodain,1,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.15,f115r,3,chcthed,1,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.15,f115r,4,qokar,111,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.15,f115r,5,chedy,331,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.15,f115r,6,qotain,49,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.15,f115r,7,chody,58,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.15,f115r,8,qotain,49,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.15,f115r,9,cheol,120,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.15,f115r,10,lkar,22,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.2,f115r,9,kcheody,5,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.2,f115r,10,qokchy,53,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.20,f115r,11,keo,7,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.20,f115r,12,r,94,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.20,f115r,13,shey,207,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.21,f115r,0,yches,2,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.21,f115r,1,oaiin,13,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.21,f115r,4,chy,70,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.21,f115r,5,cheody,59,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.21,f115r,6,rodaiin,3,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.21,f115r,7,cheockhy,6,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.23,f115r,0,dchey,7,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.23,f115r,1,keey,38,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.25,f115r,0,y,161,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.25,f115r,1,cheodain,7,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.27,f115r,1,los,2,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.27,f115r,2,ar,238,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.27,f115r,3,chey,216,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.27,f115r,4,qoky,110,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.27,f115r,7,qokaiin,185,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.27,f115r,8,shey,207,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.27,f115r,10,chol,241,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.27,f115r,11,qokaram,2,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.29,f115r,8,ol,379,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.3,f115r,2,chor,140,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.3,f115r,3,od,5,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.3,f115r,6,qockheos,1,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.3,f115r,7,cholor,3,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.3,f115r,9,oraro,1,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.33,f115r,0,y,161,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.33,f115r,1,cheey,135,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.34,f115r,1,l,130,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.34,f115r,2,keeey,9,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.35,f115r,8,al,133,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.35,f115r,9,odaiin,41,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.39,f115r,0,y,161,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.39,f115r,1,chey,216,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.40,f115r,6,qokar,111,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.40,f115r,7,aiir,15,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.43,f115r,0,dcheo,5,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.43,f115r,1,dain,125,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.6,f115r,0,cheo,41,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.6,f115r,1,ckhdy,2,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.7,f115r,0,dar,196,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.7,f115r,1,chedy,331,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.8,f115r,3,ot,11,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.8,f115r,4,chedar,20,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.9,f115r,1,qoteeedy,2,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.9,f115r,2,qokeedy,197,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.9,f115r,3,qoteo,4,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.9,f115r,4,lor,29,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.9,f115r,8,cheor,56,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115r.9,f115r,9,cheody,59,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006274.jpg
eva,f115v.1,f115v,0,tchedor,2,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.1,f115v,1,otchedy,21,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.1,f115v,2,qotees,3,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.1,f115v,3,ytain,6,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.1,f115v,4,qoty,64,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.1,f115v,5,qotar,47,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.1,f115v,8,ol,379,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.10,f115v,1,sho,56,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.10,f115v,2,sheody,30,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.14,f115v,0,okeeo,13,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.14,f115v,1,kaiin,58,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.16,f115v,0,dain,125,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.16,f115v,5,y,161,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.16,f115v,6,sheo,28,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.16,f115v,8,qokar,111,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.16,f115v,9,qokey,61,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.16,f115v,12,ld,3,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.19,f115v,0,yshedy,7,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.19,f115v,1,qokeedy,197,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.19,f115v,4,choto,2,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.19,f115v,5,keeody,9,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.19,f115v,6,qoteody,8,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.19,f115v,7,dain,125,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.19,f115v,8,qokchedy,27,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.19,f115v,9,ralom,1,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.20,f115v,4,cheo,41,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.20,f115v,5,lor,29,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.24,f115v,3,soin,2,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.24,f115v,4,opchees,1,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.24,f115v,7,cho,42,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.24,f115v,8,pchdy,7,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.25,f115v,3,qos,3,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.25,f115v,4,ain,76,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.26,f115v,0,dcheedy,2,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.26,f115v,3,ror,10,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.26,f115v,4,al,133,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.26,f115v,6,dol,69,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.26,f115v,7,qokeeeos,1,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.26,f115v,8,qolkeedy,6,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.27,f115v,1,cheo,41,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.27,f115v,2,lkain,23,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.28,f115v,0,y,161,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.28,f115v,1,chey,216,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.29,f115v,4,lraly,1,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.29,f115v,5,l,130,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.29,f115v,6,shey,207,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.35,f115v,0,shos,8,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.35,f115v,1,shee,10,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.35,f115v,2,oky,55,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.35,f115v,5,cheeos,3,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.35,f115v,9,rain,17,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.35,f115v,10,checthey,2,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.38,f115v,4,cheo,41,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.38,f115v,5,keeo,8,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.4,f115v,4,or,264,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.4,f115v,5,al,133,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.40,f115v,2,shedain,8,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.40,f115v,7,cheos,25,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.40,f115v,8,qokchy,53,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.41,f115v,3,fchedol,1,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.41,f115v,4,shedy,274,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.41,f115v,7,choiphy,1,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.42,f115v,5,rcheey,5,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.42,f115v,6,lkchdy,5,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.42,f115v,7,qokchey,17,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.42,f115v,8,lkar,22,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.42,f115v,10,rodam,2,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.45,f115v,0,yk,5,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.45,f115v,1,chedaiin,25,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.7,f115v,3,roiin,2,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.7,f115v,4,shedy,274,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.8,f115v,8,lkechedy,3,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f115v.8,f115v,9,pchdam,2,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006275.jpg
eva,f116r.1,f116r,1,shey,207,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.1,f116r,2,qokain,223,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.1,f116r,4,qoteey,28,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.1,f116r,5,shear,15,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.1,f116r,6,ain,76,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.1,f116r,9,i'hearamom,1,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.10,f116r,1,checkhy,33,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.10,f116r,2,dar,196,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.10,f116r,3,shedy,274,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.10,f116r,4,qokeedy,197,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.10,f116r,5,shdy,30,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.10,f116r,6,rain,17,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.10,f116r,7,sheedy,61,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.10,f116r,8,cphol,9,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.10,f116r,11,chcpham,1,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.12,f116r,1,ar,238,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.12,f116r,2,cholches,1,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.12,f116r,3,okain,88,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.12,f116r,4,dain,125,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.12,f116r,5,cheey,135,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.12,f116r,6,okeey,107,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.12,f116r,7,otain,74,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.12,f116r,8,olchdy,4,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.12,f116r,11,olam,4,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.13,f116r,0,sar,42,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.13,f116r,1,ain,76,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.14,f116r,3,chl,23,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.14,f116r,4,l,130,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.18,f116r,12,ar,238,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.18,f116r,13,y,161,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.19,f116r,10,ot,11,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.19,f116r,11,y,161,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.20,f116r,0,chol,241,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.20,f116r,1,keedy,38,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.20,f116r,2,ol,379,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.20,f116r,3,cheey,135,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.20,f116r,4,raiin,39,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.20,f116r,5,y,161,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.20,f116r,6,chedy,331,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.20,f116r,7,otar,89,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.20,f116r,10,okain,88,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.20,f116r,11,olar,9,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.20,f116r,12,otedy,71,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.20,f116r,13,qoty,64,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.21,f116r,6,l,130,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.21,f116r,7,rain,17,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.25,f116r,0,chol,241,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.25,f116r,1,sheky,22,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.25,f116r,2,shedy,274,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.25,f116r,3,qokeey,215,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.25,f116r,4,qokeedy,197,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.25,f116r,5,shckhy,38,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.25,f116r,6,qokain,223,False,,0,False,False,True,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.27,f116r,7,chy,70,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.28,f116r,7,l,130,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.28,f116r,8,ky,18,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006276.jpg
eva,f116r.29,f116r,4,chl,23,False,,0,False,True,False,B,stars,1,data/folios/images/yale_1006276.jpg
